# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: PSc151069   15 0.33710 0.33670 41.63720  0.24590  0.00000  0.03070
SN: PSc151121   15 0.48530 0.48490 42.63363  0.23560  0.00000  0.03120
SN: PSc151794   15 0.34530 0.34480 41.59472  0.25320  0.00000  0.01956
SN: PSc160016   15 0.33530 0.33460 41.77905  0.22050  0.00000  0.03156
SN: PSc160021   15 0.27610 0.27540 40.78470  0.16850  0.00000  0.01562
SN: PSc160023   15 0.23560 0.23500 40.57861  0.17880  0.00000  0.02007
SN: PSc160028   15 0.13550 0.13540 38.86947  0.19410  0.00000  0.07253
SN: PSc160039   15 0.27070 0.27000 40.59642  0.15270  0.00000  0.02712
SN: PSc160045   15 0.59050 0.58937 42.68772  0.17800  0.00000  0.03600
SN: PSc160051   15 0.44930 0.44860 41.92164  0.16160  0.00000  0.01712
SN: PSc160054   15 0.39940 0.39870 42.10127  0.28190  0.00000  0.02749
SN: PSc160068   15 0.39730 0.39660 41.64036  0.21410  0.00000  0.02670
SN: PSc160070   15 0.35890 0.35890 41.56080  0.14050  0.00000  0.02674
SN: PSc160082   15 0.19180 0.19110 39.80302  0.29830  0.00000  0.10700
SN: PSc160098   15 0.29690 0.29620 40.74416  0.18340  0.00000  0.01630
SN: PSc160099   15 0.10040 0.10000 38.44160  0.14780  0.00000  0.02372
SN: PSc160106   15 0.30200 0.30190 41.06361  0.21880  0.00000  0.01262
SN: PSc160126   15 0.36010 0.35950 41.14966  0.17880  0.00000  0.01516
SN: PSc160156   15 0.55060 0.55030 42.16319  0.20570  0.00000  0.03597
SN: PSc160183   15 0.27450 0.27380 40.60258  0.15290  0.00000  0.01154
SN: PSc160195   15 0.22930 0.22920 41.11972  0.54550  0.00000  0.08397
SN: PSc160197   15 0.35360 0.35350 41.42504  0.17400  0.00000  0.01469
SN: PSc160198   15 0.34890 0.34890 41.34818  0.15100  0.00000  0.01383
SN: PSc160200   15 0.42350 0.42340 42.09473  0.30810  0.00000  0.02445
SN: PSc160206   15 0.45040 0.45000 41.85239  0.18620  0.00000  0.03710
SN: PSc160214   15 0.41040 0.41000 42.02258  0.27480  0.00000  0.03477
SN: PSc160223   15 0.51970 0.51900 42.11284  0.22060  0.00000  0.02223
SN: PSc160262   15 0.51230 0.51230 42.17876  0.27800  0.00000  0.05357
SN: PSc160285   15 0.48850 0.48780 41.97919  0.20450  0.00000  0.02808
SN: PSc170078   15 0.32070 0.32000 41.25701  0.19430  0.00000  0.02088
SN: PSc170118   15 0.36570 0.36500 41.37400  0.22100  0.00000  0.02950
SN: PSc170178   15 0.24140 0.24100 40.14756  0.21380  0.00000  0.09732
SN: PSc170254   15 0.14830 0.14820 39.29293  0.16710  0.00000  0.02480
SN: PSc170275   15 0.29720 0.29680 41.09222  0.36180  0.00000  0.07928
SN: PSc170276   15 0.52270 0.52230 42.48900  0.18890  0.00000  0.04632
SN: PSc170303   15 0.14710 0.14700 39.23323  0.18960  0.00000  0.07082
SN: PSc170324   15 0.30780 0.30780 41.02369  0.15150  0.00000  0.02255
SN: PSc170349   15 0.40840 0.40840 42.08552  0.22650  0.00000  0.02188
SN: PSc170363   15 0.48510 0.48503 42.33362  0.53290  0.00000  0.04500
SN: PSc170400   15 0.54750 0.54710 42.36817  0.11260  0.00000  0.06596
SN: PSc170428   15 0.30010 0.30000 41.04130  0.17690  0.00000  0.02447
SN: PSc170457   15 0.35560 0.35550 41.24003  0.14070  0.00000  0.01059
SN: PSc170465   15 0.18380 0.18380 39.79325  0.13650  0.00000  0.01278
SN: PSc170520   15 0.44840 0.44840 41.71475  0.17310  0.00000  0.02818
SN: PSc170532   15 0.10720 0.10720 38.65754  0.10840  0.00000  0.02965
SN: PSc170558   15 0.08940 0.09060 40.24736 245.53780  0.00000  0.18758
SN: PSc180100   15 0.61880 0.61867 42.89796  0.12760  0.00000  0.03424
SN: PSc180112   15 0.64010 0.63995 42.98137  0.15350  0.00000  0.06810
SN: PSc180119   15 0.62860 0.62852 42.77377  0.10740  0.00000  0.02039
SN: PSc180127   15 0.35730 0.35690 41.66901  0.21460  0.00000  0.02498
SN: PSc180166   15 0.14750 0.14750 39.20226  0.15940  0.00000  0.02484
SN: PSc180213   15 0.51970 0.51960 42.35719  0.10530  0.00000  0.02083
SN: PSc180214   15 0.32700 0.32700 41.19531  0.13050  0.00000  0.01395
SN: PSc180255   15 0.45840 0.45960 41.98699  0.13250  0.00000  0.01542
SN: PSc180313   15 0.51000 0.51000 42.18521  0.10040  0.00000  0.01090
SN: PSc180314   15 0.48360 0.48353 42.39362  0.16200  0.00000  0.02969
SN: PSc180329   15 0.42380 0.42500 41.83238  0.17290  0.00000  0.02877
SN: PSc180344   15 0.40950 0.41070 41.88461  0.24640  0.00000  0.04718
SN: PSc180372   15 0.34920 0.34920 41.37869  0.12400  0.00000  0.03504
SN: PSc180417   15 0.30830 0.30950 40.95173  0.16520  0.00000  0.01684
SN: PSc180424   15 0.38150 0.38270 41.81257  0.17200  0.00000  0.02088
SN: PSc180426   15 0.42390 0.42380 41.70171  0.13600  0.00000  0.01402
SN: PSc180475   15 0.44210 0.44210 42.04766  0.15470  0.00000  0.03090
SN: PSc180476   15 0.48590 0.48581 42.71495  0.19220  0.00000  0.04633
SN: PSc180503   15 0.38370 0.38365 41.61234  0.12420  0.00000  0.02453
SN: PSc180538   15 0.64070 0.64060 42.96958  0.11170  0.00000  0.03132
SN: PSc180549   15 0.33880 0.33880 41.13076  0.12110  0.00000  0.01990
SN: PSc180561   15 0.22880 0.23000 40.20726  0.27630  0.00000  0.07004
SN: PSc190001   15 0.43550 0.43540 41.60553  0.12820  0.00000  0.02159
SN: PSc190049   15 0.26000 0.26000 40.46639  0.11180  0.00000  0.02562
SN: PSc190050   15 0.34510 0.34505 41.32429  0.17430  0.00000  0.01145
SN: PSc190062   15 0.29500 0.29620 41.34064  0.19990  0.00000  0.02508
SN: PSc190072   15 0.33840 0.33830 40.93480  0.21600  0.00000  0.03333
SN: PSc190073   15 0.29770 0.29766 40.77169  0.19670  0.00000  0.01599
SN: PSc190074   15 0.31260 0.31260 42.13024 222.35860  0.00000  0.02812
SN: PSc190094   15 0.23370 0.23360 40.32137  0.16150  0.00000  0.02263
SN: PSc190111   15 0.33190 0.33180 41.11783  0.19920  0.00000  0.05368
SN: PSc190118   15 0.43000 0.42992 42.25436  0.21630  0.00000  0.02142
SN: PSc190142   15 0.43600 0.43720 42.33321  0.21730  0.00000  0.01628
SN: PSc190151   15 0.21790 0.21790 42.03265 370.11280  0.00000  0.05587
SN: PSc190209   15 0.36690 0.36810 41.36529  0.12000  0.00000  0.02345
SN: PSc190215   15 0.18610 0.18610 39.81247  0.14890  0.00000  0.03420
SN: PSc190233   15 0.60550 0.60540 42.91008  0.15240  0.00000  0.02677
SN: PSc190234   15 0.59570 0.59570 42.72368  0.17550  0.00000  0.03795
SN: PSc190237   15 0.22940 0.22930 40.55459  0.15260  0.00000  0.01609
SN: PSc190241   15 0.38820 0.38810 41.69136  0.15720  0.00000  0.02415
SN: PSc190260   15 0.14360 0.14480 39.25573  0.10930  0.00000  0.02393
SN: PSc190268   15 0.33040 0.33160 41.11478  0.14950  0.00000  0.01271
SN: PSc190269   15 0.36260 0.36380 41.46977  0.13300  0.00000  0.01526
SN: PSc190297   15 0.47960 0.48080 41.98460  0.13990  0.00000  0.01195
SN: PSc190327   15 0.32980 0.33100 41.45006  0.17080  0.00000  0.01442
SN: PSc190340   15 0.13840 0.13960 39.14540  0.10920  0.00000  0.01952
SN: PSc190345   15 0.44040 0.44212 42.26264  0.25100  0.00000  0.03821
SN: PSc200026   15 0.32880 0.33000 41.12172  0.12520  0.00000  0.01355
SN: PSc200050   15 0.35400 0.35510 41.93663  0.26400  0.00000  0.06195
SN: PSc200058   15 0.50050 0.50170 42.42080  0.18920  0.00000  0.01399
SN: PSc200080   15 0.48470 0.48590 42.38661  0.23340  0.00000  0.01376
SN: PSc200096   15 0.21570 0.21715 41.36427 287.57380  0.00000  0.04144
SN: PSc200101   15 0.28480 0.28600 40.77464  0.24600  0.00000  0.05714
SN: PSc200105   15 0.33220 0.33330 41.47025  0.23040  0.00000  0.04008
SN: PSc200108   15 0.39460 0.39580 41.85126  0.26900  0.00000  0.02357
SN: PSc200118   15 0.52600 0.52720 42.36873  0.14690  0.00000  0.03429
SN: PSc200132   15 0.20880 0.21000 40.16969  0.17430  0.00000  0.01899
SN: PSc200157   15 0.32730 0.32850 42.11650 224.58240  0.00000  0.03452
SN: PSc200170   15 0.44910 0.45030 42.05286  0.16200  0.00000  0.03264
SN: PSc200172   15 0.48660 0.48837 42.27840  0.16400  0.00000  0.02274
SN: PSc300007   15 0.34280 0.34400 41.34578  0.17410  0.00000  0.01213
SN: PSc300089   15 0.18720 0.18840 39.78202  0.15610  0.00000  0.02638
SN: PSc300105   15 0.09190 0.09310 38.21657  0.21580  0.00000  0.06008
SN: PSc300119   15 0.58120 0.58240 43.03673  0.21870  0.00000  0.04772
SN: PSc300121   15 0.36610 0.36730 41.59694  0.13700  0.00000  0.03029
SN: PSc300124   15 0.40930 0.41050 41.96513  0.26550  0.00000  0.02329
SN: PSc300139   15 0.26220 0.26340 40.57069  0.14710  0.00000  0.01263
SN: PSc300159   15 0.34710 0.34830 41.44956  0.20210  0.00000  0.03981
SN: PSc300166   15 0.33270 0.33400 41.04152  0.12570  0.00000  0.02930
SN: PSc300179   15 0.17920 0.18040 39.82963  0.14730  0.00000  0.02117
SN: PSc300220   15 0.09340 0.09473 38.06458  0.17940  0.00000  0.08839
SN: PSc300225   15 0.50840 0.50960 42.20653  0.13850  0.00000  0.03754
SN: PSc300226   15 0.29920 0.30050 41.13552  0.17980  0.00000  0.02125
SN: PSc300231   15 0.31060 0.31220 40.96402  0.18900  0.00000  0.01489
SN: PSc310009   15 0.51570 0.51700 42.28034  0.11330  0.00000  0.02170
SN: PSc310024   15 0.17930 0.18010 39.74792  0.14050  0.00000  0.01550
SN: PSc310025   15 0.15680 0.15760 39.42130  0.16320  0.00000  0.02224
SN: PSc310039   15 0.17170 0.17250 39.57781  0.19040  0.00000  0.02706
SN: PSc310042   15 0.23880 0.24000 40.19977  0.37190  0.00000  0.09118
SN: PSc310046   15 0.53220 0.53340 42.63751  0.19300  0.00000  0.03868
SN: PSc310050   15 0.55590 0.55710 42.70091  0.19100  0.00000  0.03016
SN: PSc310051   15 0.27090 0.27210 40.56037  0.18820  0.00000  0.04263
SN: PSc310055   15 0.49780 0.49963 42.88211  0.21770  0.00000  0.01765
SN: PSc310058   15 0.42880 0.43000 41.71611  0.15160  0.00000  0.03328
SN: PSc310063   15 0.25080 0.25200 40.43931  0.16350  0.00000  0.02384
SN: PSc310081   15 0.67990 0.68124 42.88304  0.11390  0.00000  0.06694
SN: PSc310090   15 0.34730 0.34850 41.55233  0.26030  0.00000  0.01985
SN: PSc310091   15 0.50730 0.50860 42.29377  0.12420  0.00000  0.01752
SN: PSc310095   15 0.45260 0.45340 42.10341  0.19730  0.00000  0.05226
SN: PSc310130   15 0.48800 0.48880 41.82968  0.15560  0.00000  0.01973
SN: PSc310145   15 0.33930 0.33970 41.22584  0.22490  0.00000  0.03477
SN: PSc310146   15 0.47960 0.48000 41.88994  0.13940  0.00000  0.01280
SN: PSc310147   15 0.33780 0.33810 41.11153  0.18960  0.00000  0.02056
SN: PSc310161   15 0.25220 0.25340 40.57192  0.15510  0.00000  0.01689
SN: PSc310188   15 0.31820 0.31900 41.24844  0.12240  0.00000  0.01331
SN: PSc310203   15 0.29130 0.29210 40.77752  0.21240  0.00000  0.04490
SN: PSc310205   15 0.28000 0.28080 40.96143  0.24560  0.00000  0.07395
SN: PSc310219   15 0.43220 0.43300 41.41927  0.19160  0.00000  0.10671
SN: PSc310220   15 0.36010 0.36090 41.37119  0.19440  0.00000  0.04320
SN: PSc310226   15 0.35850 0.35890 41.08302  0.16320  0.00000  0.01599
SN: PSc310238   15 0.28300 0.28380 40.68649  0.14990  0.00000  0.00979
SN: PSc310240   15 0.20890 0.20940 40.12011  0.27230  0.00000  0.06528
SN: PSc310260   15 0.51920 0.52000 42.34962  0.14710  0.00000  0.01960
SN: PSc310271   15 0.67290 0.67370 43.07945  0.16050  0.00000  0.05528
SN: PSc310331   15 0.57300 0.57427 42.66445  0.15340  0.00000  0.03339
SN: PSc310552   15 0.50370 0.50500 42.37429  0.15000  0.00000  0.01267
SN: PSc310555   15 0.44730 0.44850 42.07127  0.16320  0.00000  0.03115
SN: PSc310564   15 0.33680 0.33800 41.61127  0.20740  0.00000  0.02545
SN: PSc310574   15 0.23760 0.23890 40.33566  0.17230  0.00000  0.02036
SN: PSc310578   15 0.50130 0.50250 42.34880  0.22170  0.00000  0.01465
SN: PSc320077   15 0.60240 0.60370 42.65887  0.18220  0.00000  0.05395
SN: PSc320099   15 0.38020 0.38100 41.49826  0.12500  0.00000  0.02987
SN: PSc320123   15 0.44200 0.44320 41.54644  0.16690  0.00000  0.02658
SN: PSc320150   15 0.43220 0.43274 41.89164  0.19370  0.00000  0.01650
SN: PSc320180   15 0.35290 0.35370 41.43974  0.20520  0.00000  0.04053
SN: PSc320198   15 0.26500 0.26654 41.32421  0.28150  0.00000  0.19279
SN: PSc320258   15 0.34120 0.34200 41.07850  0.16540  0.00000  0.02280
SN: PSc320336   15 0.31010 0.31040 41.02757  0.17630  0.00000  0.01218
SN: PSc320345   15 0.21670 0.21710 40.21077  0.16280  0.00000  0.03294
SN: PSc320388   15 0.18140 0.18170 39.74857  0.20610  0.00000  0.05627
SN: PSc320389   15 0.28810 0.28861 40.64809  0.14150  0.00000  0.08364
SN: PSc320441   15 0.36480 0.36600 41.54541  0.19220  0.00000  0.04436
SN: PSc330016   15 0.32870 0.32950 41.36246  0.19210  0.00000  0.03095
SN: PSc330022   15 0.26410 0.26490 40.41245  0.17440  0.00000  0.02116
SN: PSc330023   15 0.18080 0.18160 39.78281  0.12520  0.00000  0.03032
SN: PSc330049   15 0.51450 0.51530 42.46327  0.15670  0.00000  0.03549
SN: PSc330051   15 0.13170 0.13110 40.52117  2.52190  0.00000  0.11160
SN: PSc330056   15 0.26050 0.25990 40.53894  0.21420  0.00000  0.05377
SN: PSc330060   15 0.34350 0.34380 41.39822  0.18490  0.00000  0.01615
SN: PSc330061   15 0.32040 0.31990 41.20997  0.17370  0.00000  0.03443
SN: PSc330083   15 0.22360 0.22300 40.17380  0.14510  0.00000  0.01868
SN: PSc330089   15 0.34900 0.34980 41.49015  0.19210  0.00000  0.01244
SN: PSc330101   15 0.31160 0.31240 41.08230  0.16550  0.00000  0.01353
SN: PSc330128   15 0.32120 0.32200 41.05141  0.13240  0.00000  0.02016
SN: PSc330132   15 0.36060 0.36000 41.50531  0.15770  0.00000  0.02846
SN: PSc330146   15 0.13520 0.13600 39.13732  0.14080  0.00000  0.02769
SN: PSc330176   15 0.36600 0.36515 41.46500  0.16010  0.00000  0.01095
SN: PSc340014   15 0.28290 0.28370 40.55550  0.18740  0.00000  0.01824
SN: PSc340069   15 0.36320 0.36260 41.70631  0.26640  0.00000  0.05372
SN: PSc340105   15 0.25940 0.26020 40.79774  0.17720  0.00000  0.03587
SN: PSc340115   15 0.52200 0.52140 42.12935  0.19230  0.00000  0.03047
SN: PSc340121   15 0.40500 0.40580 41.84633  0.20430  0.00000  0.01326
SN: PSc340125   15 0.31900 0.31952 41.16296  0.24610  0.00000  0.02598
SN: PSc340149   15 0.24500 0.24425 40.48758  0.19150  0.00000  0.02102
SN: PSc340229   15 0.14120 0.14200 39.27830  0.16720  0.00000  0.03217
SN: PSc340309   15 0.15020 0.15060 39.91883 251.43810  0.00000  0.06924
SN: PSc340347   15 0.27450 0.27400 40.73422  0.25190  0.00000  0.02043
SN: PSc350027   15 0.30750 0.30700 41.02221  0.15580  0.00000  0.01934
SN: PSc350047   15 0.23400 0.23350 40.60844  0.11310  0.00000  0.03752
SN: PSc350050   15 0.40410 0.40360 41.56358  0.16350  0.00000  0.03025
SN: PSc350073   15 0.23050 0.23000 40.34862  0.14880  0.00000  0.01636
SN: PSc350078   15 0.30060 0.30000 41.17665  0.31610  0.00000  0.04794
SN: PSc350080   15 0.28540 0.28480 40.80961  0.13880  0.00000  0.01683
SN: PSc350083   15 0.36750 0.36690 41.34672  0.14720  0.00000  0.01492
SN: PSc350111   15 0.25370 0.25250 40.54894  0.18470  0.00000  0.03492
SN: PSc350131   15 0.21190 0.21130 40.25161  0.27200  0.00000  0.08256
SN: PSc350168   15 0.30770 0.30710 41.02918  0.32870  0.00000  0.05067
SN: PSc350174   15 0.47210 0.47108 41.84979  0.12360  0.00000  0.02512
SN: PSc350180   15 0.29960 0.30000 41.08107  0.19370  0.00000  0.01561
SN: PSc350181   15 0.42380 0.42320 41.54575  0.18180  0.00000  0.02335
SN: PSc350192   15 0.30120 0.30000 40.93955  0.15690  0.00000  0.01407
SN: PSc350213   15 0.61120 0.61000 42.83655  0.13510  0.00000  0.03192
SN: PSc350219   15 0.34710 0.34590 41.32926  0.15510  0.00000  0.01684
SN: PSc350233   15 0.16920 0.16800 39.58138  0.16290  0.00000  0.03084
SN: PSc350235   15 0.26400 0.26330 40.56884  0.23720  0.00000  0.02483
SN: PSc350288   15 0.57410 0.57290 42.93394  0.17050  0.00000  0.02381
SN: PSc350316   15 0.07920 0.07860 37.76169  0.13140  0.00000  0.03564
SN: PSc350335   15 0.34940 0.34890 41.32079  0.20430  0.00000  0.05792
SN: PSc350342   15 0.51990 0.51920 42.42830  0.17030  0.00000  0.01451
SN: PSc350356   15 0.33310 0.33340 41.41377  0.19260  0.00000  0.01557
SN: PSc350374   15 0.50060 0.50000 42.13326  0.23960  0.00000  0.03364
SN: PSc350390   15 0.49590 0.49540 42.17657  0.20620  0.00000  0.04284
SN: PSc350393   15 0.36050 0.36000 41.51884  0.11340  0.00000  0.01563
SN: PSc350436   15 0.52050 0.51930 42.50584  0.15310  0.00000  0.03546
SN: PSc350480   15 0.31140 0.31080 41.06714  0.23050  0.00000  0.03768
SN: PSc350548   15 0.18060 0.18000 39.75021  0.12130  0.00000  0.01831
SN: PSc350567   15 0.34880 0.34830 41.46160  0.15820  0.00000  0.01274
SN: PSc350583   15 0.35850 0.35780 41.12302  0.24300  0.00000  0.01791
SN: PSc350613   15 0.41470 0.41360 42.22116  0.21590  0.00000  0.03361
SN: PSc350630   15 0.30510 0.30460 41.02178  0.12830  0.00000  0.01575
SN: PSc350668   15 0.21300 0.21180 40.07816  0.23960  0.00000  0.03991
SN: PSc350699   15 0.52460 0.52410 42.42347  0.13730  0.00000  0.01265
SN: PSc350714   15 0.52480 0.52410 42.12364  0.19270  0.00000  0.03345
SN: PSc350751   15 0.54840 0.54759 42.73312  0.13840  0.00000  0.04313
SN: PSc350771   15 0.57830 0.57780 42.70444  0.16180  0.00000  0.06283
SN: PSc350859   15 0.44010 0.43922 42.00610  0.17170  0.00000  0.04561
SN: PSc350869   15 0.38300 0.38240 41.56149  0.13290  0.00000  0.01714
SN: PSc360027   15 0.35840 0.35790 41.58318  0.19800  0.00000  0.06677
SN: PSc360052   15 0.31480 0.31360 40.94840  0.12390  0.00000  0.02178
SN: PSc360067   15 0.59350 0.59300 42.80057  0.14280  0.00000  0.02022
SN: PSc360106   15 0.37140 0.37070 41.58540  0.18860  0.00000  0.01373
SN: PSc360112   15 0.18720 0.18660 39.81098  0.13600  0.00000  0.02602
SN: PSc360120   15 0.39720 0.39646 41.57973  0.17420  0.00000  0.01372
SN: PSc360123   15 0.19720 0.19660 39.96214  0.11810  0.00000  0.01387
SN: PSc360125   15 0.30050 0.29990 41.30598  0.23510  0.00000  0.06616
SN: PSc360128   15 0.28690 0.28542 41.68612 163.08480  0.00000  0.03517
SN: PSc360136   15 0.38700 0.38650 42.05029  0.17380  0.00000  0.01174
SN: PSc360137   15 0.21730 0.21660 40.15518  0.19020  0.00000  0.02416
SN: PSc360139   15 0.38570 0.38500 41.57161  0.11680  0.00000  0.01252
SN: PSc360140   15 0.23070 0.23000 40.33010  0.15850  0.00000  0.02004
SN: PSc360145   15 0.19880 0.19830 40.03896  0.18780  0.00000  0.02238
SN: PSc360147   15 0.38340 0.38290 41.50238  0.25220  0.00000  0.02185
SN: PSc360154   15 0.42670 0.42560 42.05993  0.21300  0.00000  0.04439
SN: PSc360193   15 0.37420 0.37310 41.66667  0.16010  0.00000  0.01223
SN: PSc360230   15 0.56440 0.56331 42.64272  0.16650  0.00000  0.02442
SN: PSc360264   15 0.18910 0.18840 40.27169  0.58640  0.00000  0.02880
SN: PSc360276   15 0.32120 0.32070 41.23305  0.16110  0.00000  0.01381
SN: PSc360283   15 0.41160 0.41100 41.76801  0.25420  0.00000  0.01326
SN: PSc360285   15 0.52770 0.52710 42.49422  0.18440  0.00000  0.02955
SN: PSc360320   15 0.40620 0.40550 41.56228  0.23970  0.00000  0.05482
SN: PSc360346   15 0.36180 0.36140 41.44479  0.20060  0.00000  0.02286
SN: PSc360414   15 0.25840 0.25800 40.78406  0.19360  0.00000  0.01425
SN: PSc360440   15 0.50670 0.50550 42.43285  0.21310  0.00000  0.01377
SN: PSc360447   15 0.42290 0.42214 42.27856  0.33880  0.00000  0.04427
SN: PSc360516   15 0.19610 0.19538 39.96599  0.13330  0.00000  0.02337
SN: PSc360526   15 0.31110 0.31000 41.40125  0.31820  0.00000  0.06624
SN: PSc360594   15 0.50380 0.50304 42.58972  0.18370  0.00000  0.01439
SN: PSc360627   15 0.38050 0.38000 41.53204  0.14500  0.00000  0.01222
SN: PSc360647   15 0.48290 0.48250 42.04255  0.13840  0.00000  0.01336
SN: PSc360701   15 0.42690 0.42640 41.86400  0.14320  0.00000  0.01713
SN: PSc360727   15 0.42590 0.42535 41.96419  0.18180  0.00000  0.01263
SN: PSc360735   15 0.42970 0.42900 42.03003  0.17400  0.00000  0.01485
SN: PSc370034   15 0.37150 0.37090 41.50685  0.19540  0.00000  0.01457
SN: PSc370066   15 0.09060 0.09000 38.19056  0.17380  0.00000  0.02682
SN: PSc370075   15 0.30080 0.30020 40.89261  0.24180  0.00000  0.03651
SN: PSc370081   15 0.34450 0.34390 41.30961  0.25410  0.00000  0.01241
SN: PSc370096   15 0.47340 0.47220 42.05298  0.16030  0.00000  0.01943
SN: PSc370098   15 0.22180 0.22070 40.15834  0.11980  0.00000  0.03008
SN: PSc370131   15 0.60700 0.60589 42.39314  0.11760  0.00000  0.02053
SN: PSc370143   15 0.38760 0.38690 41.54968  0.13490  0.00000  0.02585
SN: PSc370161   15 0.40920 0.40870 41.82250  0.17660  0.00000  0.03404
SN: PSc370307   15 0.20390 0.20330 39.74521  0.15190  0.00000  0.02687
SN: PSc370312   15 0.56800 0.56716 42.43944  0.11420  0.00000  0.07123
SN: PSc370321   15 0.42310 0.42250 41.56629  0.24190  0.00000  0.03563
SN: PSc370328   15 0.37250 0.37140 41.50754  0.14030  0.00000  0.00984
SN: PSc370329   15 0.47740 0.47620 42.32978  0.18710  0.00000  0.05984
SN: PSc370332   15 0.51270 0.51220 42.45998  0.21500  0.00000  0.04766
SN: PSc370335   15 0.38920 0.38860 41.67776  0.20550  0.00000  0.02443
SN: PSc370336   15 0.56270 0.56162 42.76131  0.15010  0.00000  0.04399
SN: PSc370339   15 0.48030 0.47928 41.93589  0.16390  0.00000  0.01872
SN: PSc370344   15 0.33120 0.33000 41.16811  0.16570  0.00000  0.01423
SN: PSc370376   15 0.36660 0.36610 41.39480  0.13670  0.00000  0.01496
SN: PSc370395   15 0.33240 0.33120 40.94714  0.19310  0.00000  0.02490
SN: PSc370428   15 0.17760 0.17690 39.71313  0.13610  0.00000  0.02401
SN: PSc370435   15 0.39170 0.39130 41.49182  0.14060  0.00000  0.01417
SN: PSc370467   15 0.34540 0.34385 41.14235  0.17540  0.00000  0.02738
SN: PSc370473   15 0.59140 0.59090 42.40295  0.11350  0.00000  0.03267
SN: PSc370498   15 0.26070 0.26000 40.72133  0.12220  0.00000  0.02017
SN: PSc370504   15 0.50180 0.50110 42.66452  0.14340  0.00000  0.12261
SN: PSc370522   15 0.41030 0.40970 41.67223  0.14420  0.00000  0.01851
SN: PSc370528   15 0.40770 0.40720 41.66845  0.12770  0.00000  0.03208
SN: PSc370542   15 0.55820 0.55750 42.48443  0.12680  0.00000  0.04433
SN: PSc370563   15 0.18550 0.18430 39.92739  0.11690  0.00000  0.02468
SN: PSc370566   15 0.07130 0.07080 37.56220  0.17210  0.00000  0.02984
SN: PSc370572   15 0.36250 0.36140 41.61138  0.22730  0.00000  0.01549
SN: PSc370575   15 0.35250 0.35200 41.14941  0.12360  0.00000  0.02411
SN: PSc370589   15 0.30620 0.30500 40.34162  0.39640  0.00000  0.01440
SN: PSc370595   15 0.17580 0.17460 39.71222  0.13900  0.00000  0.01624
SN: PSc370610   15 0.38280 0.38240 41.73073  0.16240  0.00000  0.01144
SN: PSc380006   15 0.30650 0.30600 41.10644  0.15090  0.00000  0.01344
SN: PSc380007   15 0.07970 0.07912 39.35190 214.30310  0.00000  0.07491
SN: PSc380024   15 0.23590 0.23550 40.30863  0.22480  0.00000  0.08283
SN: PSc380034   15 0.16980 0.16910 39.63074  0.11490  0.00000  0.01533
SN: PSc380046   15 0.09970 0.09850 38.31781  0.25150  0.00000  0.13267
SN: PSc380073   15 0.29040 0.28990 40.73530  0.15710  0.00000  0.01399
SN: PSc380077   15 0.36430 0.36390 41.39931  0.18110  0.00000  0.04278
SN: PSc380079   15 0.24440 0.24400 40.43550  0.11410  0.00000  0.01966
SN: PSc380085   15 0.52230 0.52190 42.57518  0.15340  0.00000  0.02171
SN: PSc380087   15 0.14720 0.14680 39.07024  0.13460  0.00000  0.02154
SN: PSc380092   15 0.51340 0.51300 42.28566  0.23150  0.00000  0.07758
SN: PSc380095   15 0.23640 0.23600 40.39928  0.14410  0.00000  0.01636
SN: PSc380138   15 0.45900 0.45860 42.10016  0.16670  0.00000  0.02309
SN: PSc380145   15 0.48460 0.48420 42.37505  0.22390  0.00000  0.02557
SN: PSc380147   15 0.47860 0.47740 42.21103  0.15710  0.00000  0.01520
SN: PSc380199   15 0.45360 0.45320 42.17762  0.13470  0.00000  0.04186
SN: PSc380204   15 0.24040 0.24000 40.28308  0.25200  0.00000  0.05785
SN: PSc380279   15 0.34900 0.34790 41.24878  0.15030  0.00000  0.01880
SN: PSc380282   15 0.58190 0.58140 42.67679  0.13690  0.00000  0.01539
SN: PSc380287   15 0.34870 0.34820 41.38628  0.20020  0.00000  0.04718
SN: PSc380293   15 0.26860 0.26774 40.61209  0.20830  0.00000  0.07190
SN: PSc380305   15 0.48570 0.48530 42.29340  0.22950  0.00000  0.04520
SN: PSc380318   15 0.33780 0.33670 41.21602  0.16140  0.00000  0.01220
SN: PSc380358   15 0.53110 0.53050 42.50137  0.14760  0.00000  0.03176
SN: PSc380378   15 0.27120 0.27080 40.67624  0.13460  0.00000  0.02645
SN: PSc380379   15 0.28300 0.28260 40.59930  0.20180  0.00000  0.04940
SN: PSc380392   15 0.44990 0.44920 42.11952  0.17450  0.00000  0.03240
SN: PSc380406   15 0.63630 0.63515 42.97491  0.13850  0.00000  0.01662
SN: PSc380421   15 0.24510 0.24470 40.45810  0.14630  0.00000  0.01731
SN: PSc380424   15 0.36290 0.36250 41.37618  0.16970  0.00000  0.01800
SN: PSc380433   15 0.46190 0.46120 42.09828  0.17220  0.00000  0.03596
