VARNAMES: CID HOSTGAL_LOGMASS
SN: PSc590061 11.363
SN: PSc590062 8.978
SN: PSc590063 10.419
SN: PSc590065 -9
SN: PSc590074 9.119
SN: PSc590075 11.037
SN: PSc590076 9.032
SN: PSc590077 8.815
SN: PSc590097 10.315
SN: PSc590102 9.224
SN: PSc590106 10.129
SN: PSc590109 -9
SN: PSc590115 10.382
SN: PSc590117 -9
SN: PSc590123 9.576
SN: PSc590131 9.024
SN: PSc590132 10.886
SN: PSc590136 9.97
SN: PSc590138 9.726
SN: PSc590142 10.285
SN: PSc590147 10.81
SN: PSc590150 9.056
SN: PSc590165 10.226
SN: PSc590170 10.456
SN: PSc590176 11.578
SN: PSc590177 9.932
SN: PSc590191 -9
SN: PSc590194 10.163
SN: PSc590201 -9
SN: PSc590202 9.774
SN: PSc590207 10.699
SN: PSc590208 10.748
SN: PSc590212 -9
SN: PSc590226 -9
SN: PSc590231 8.999
SN: PSc590236 9.196
SN: PSc590238 7.355
SN: PSc590241 10.212
SN: PSc590244 10.686
SN: PSc590246 -9
SN: PSc590248 10.478
SN: PSc590260 11.601
SN: PSc590263 9.773
